sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0 (rad/s),mpc_max_omega1 (rad/s),mpc_max_omega2 (rad/s),mpc_max_omega3 (rad/s),mpc_max_omega4 (rad/s),mpc_max_omega5 (rad/s),mpc_max_omega6 (rad/s),mpc_max_omega7 (rad/s),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi (rad),nn_max_phi (rad),nn_mean_phi (rad),nn_std_phi (rad),nn_min_theta (rad),nn_max_theta (rad),nn_mean_theta (rad),nn_std_theta (rad),nn_min_psi (rad),nn_max_psi (rad),nn_mean_psi (rad),nn_std_psi (rad),nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
43,circle_xy,False,15.0,0.02,60,10,True,749.0,1.1505177025498217,16.67670499999076,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4744776686717535,0.3294295204419921,-0.055664801649339166,0.21393719464412875,-0.5635898519652645,0.7006428826500386,0.02334961770217895,0.2724683078794893,-0.07903701154972755,0.26784136808388026,0.037139537057834314,0.05952169532383756,306.9652068359925,310.10961525548305,307.2133574574999,310.19538397409104,307.153150190339,309.950652395222,306.91394871952826,309.8477655096177,True,6.421653499477543,1.4080193234761038,-0.5380747761100708,0.5410336500018523,-0.041189722784557584,0.2552234396053242,-0.6805382041632839,0.7264916023640602,0.015332796466327911,0.31172136093236263,-0.1182230397855388,0.2668399900281131,0.04874529862185046,0.08670737698161668,313.3288973856694,318.7468012695151,317.2220557352249,317.3619520160231,314.53781774484276,316.99673197517194,314.3751194554767,316.6109695815167,9.0,12.0,0.6328001371717423,24.834626593991505,24.852796642299033,24.459650494149784,25.632041486735186,24.922173880001814,25.396216352229406,24.819291364978763,25.059641384997963
44,circle_xy,False,15.0,0.02,60,10,True,749.0,1.2874671455267073,15.82381150155561,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5009023916427437,0.39991948297690777,-0.06188460152808297,0.22961658049067496,-0.7007055077913329,0.6170340727170038,-0.024160160591926803,0.2863005393443285,-0.2740344285857458,0.07891839962158313,-0.0422295957599603,0.06418402326678163,316.5233691344753,313.4895447113714,316.4752482182229,313.5714148118841,316.60752891420367,313.67840911630356,316.6883749590511,313.5965835595769,True,4.18170490115881,1.5146218692610687,-0.7788160855625508,0.4430355570703203,-0.06747685535439742,0.27554341848867475,-0.6997187565569123,0.6588122577350142,-0.008899327995867689,0.3203976133089727,-0.3264896955435471,0.11143985609334549,-0.07724543433734152,0.10225600075832898,316.1274194422877,313.04629057323973,318.57077751505165,312.6176764371302,315.61489090384157,315.45626495762895,317.69199239500307,315.32770304861214,9.5,12.0,0.5666580391926012,25.549740560301856,24.877339400451515,26.404653135564068,25.446565337180765,26.32524097135061,25.552165469845264,26.01949265582172,24.632328596623438
45,circle_xy,False,16.25,0.02,60,10,True,812.0,0.3460274244146664,15.790187499951571,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.22466112134238256,0.12970742631883245,-0.01871791717293559,0.09545325210547052,-0.649697965451542,0.2365955706612547,-0.006884145199978386,0.15100478213349108,-0.103994972644303,0.06357495254186071,-0.007681437667058747,0.02225508663417136,256.06792460838864,254.01087273121433,255.5412618235201,254.03959394726317,256.0353396205523,254.74943198505304,256.6793982938331,254.7728377141749,True,4.810670100443531,0.3521269394657168,-0.22745446233194408,0.14394661227254765,-0.020002942529009683,0.1000834942737745,-0.6502722581416022,0.2150676936149914,-0.008087395381530074,0.15134308506942656,-0.18343657144808448,0.035337267811653396,-0.013494695919537444,0.04087081183686499,255.76314485793395,252.28471476772464,254.10115589145875,252.71104973778904,255.89915564880602,253.0973204000407,255.62866400920575,253.25359898841347,5.0,13.0,0.06550066804126316,1.6045158443312606,1.3587875329257637,1.4817677002759442,1.3298239391913966,1.6364193535077547,1.4379162947498196,1.6724845824205863,1.438551760479998
46,circle_xy,False,16.25,0.02,60,10,True,812.0,0.40096053378239505,16.45658060023561,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.14227354909599862,0.24998263033811124,0.020975806506572516,0.10562381857765245,-0.23874653279213714,0.7000743513678668,0.008255304516387788,0.16430486464288088,-0.12754956982626015,0.07634826950368231,-0.00978137614666589,0.027255130789826793,261.5973161339922,259.99820537759086,262.1423133508924,259.9621691527437,261.5466603671862,259.24529249953673,261.08062987786997,259.33429606767254,True,5.138825899281073,0.4203711617183972,-0.1827557803671665,0.24492350514314473,0.020881347774804007,0.11285163468767855,-0.2610779010836411,0.6896875428729902,0.007173850890988029,0.1683392022961704,-0.15175986098968555,0.07465743883567277,-0.013147330018441946,0.039554371133139025,263.4626015785416,260.4224589735706,264.4055117753636,260.7374326249367,263.3442845783195,261.049091217137,261.18227580669515,260.65888568054737,5.5,13.0,0.07548485539639845,2.4204670496688574,2.1198806411436455,2.1587614004065316,2.1023813863831546,2.0819827674991207,2.0402986669946244,2.120046156289994,2.1752509220355645
47,circle_xy,False,16.25,0.02,60,10,True,812.0,0.46035474788866376,15.910524100530893,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1550244506972169,0.2702115110872686,0.023293850523289066,0.11565322191652098,-0.7001180765593406,0.2501695779072256,-0.009570181280766369,0.17566708251772875,-0.07644919940162842,0.14509664159192404,0.011707288296422147,0.030750138048784716,264.73928736559964,266.45567336284444,264.20120569482805,266.330989846416,264.57422157572296,267.12891237483393,265.19402023619574,267.1985548821585,True,3.752012099022977,0.4602540667269452,-0.2247244556262228,0.2927288130137005,0.022075879643263886,0.11777786863386921,-0.6872149309960076,0.2511746812822327,-0.0073782697829225105,0.17605886956289213,-0.0990599439149011,0.05604931623346956,0.020407533573389505,0.024235141026098066,263.86652262144946,263.5051712740891,262.6289113086544,262.87743818740915,263.65652250160224,264.14833423071525,263.7925204229606,264.1721122800743,6.0,13.0,0.13330578404680407,3.2714053642155765,3.040253752606767,3.122068733076552,2.9123556562499653,3.1267587597767537,3.0728988986165615,3.2469258555568543,3.1942997550413756
48,circle_xy,False,16.25,0.02,60,10,True,812.0,0.5263507837727937,19.82717370055616,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.29169529635155833,0.1681563851191374,-0.02585604116603182,0.12601698101971875,-0.7000692195776933,0.28249785788596027,-0.011141151678276614,0.18736367185651315,-0.1624474323482618,0.0765653426385593,-0.0137233575338329,0.03432034353158343,272.3998719275508,269.8254608496645,271.9896826002043,269.97086749239537,272.54249737224234,270.593594112352,273.01860938027903,270.49202448282335,True,4.385509900283068,0.5555250810942738,-0.3178823538977753,0.2101238210619231,-0.030107962578727047,0.14166149957207602,-0.6978952001218924,0.250239046539724,-0.011572262783272719,0.1856130299665634,-0.23150570115442312,0.054597293637118495,-0.025756022977154222,0.05212711472952297,269.7093176112738,267.5654346185094,268.74477773401645,266.69280269965725,270.3780488178779,267.58521275876177,269.388521071949,268.0988198539454,6.5,13.0,0.11263125775173555,3.3428608263142343,3.308909208004751,3.558521337114684,3.423267751699812,3.8515695544275466,3.5598856602618016,3.6581311142788926,3.38783961725144
49,circle_xy,False,16.25,0.02,60,10,True,812.0,0.5961999209146269,18.69901549932547,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3124656432470734,0.18192570226905294,-0.02871056993255385,0.1367419352547284,-0.700189399261989,0.3141835242501549,-0.012803789519456916,0.19851804322340183,-0.17970739859801144,0.07591460654962463,-0.01594378720941831,0.03781003816538233,277.87152695430484,275.21047357564606,277.5139727879017,275.3758509425256,278.0454938763645,275.94066666307714,278.46226095487697,275.8167262986015,True,3.41905429988401,0.6383367489873562,-0.37349796344262154,0.22989538229574294,-0.03343168931688016,0.15484275192158825,-0.6977024448321044,0.32256151199960703,-0.012472496816575997,0.19860239667498136,-0.2463690018316906,0.05809304969570566,-0.029670997533540026,0.056510698536049474,276.014996307994,273.8375663956083,275.1203739379025,272.7049755265456,276.6544516769265,273.7123037066605,275.6493654085536,274.347919154451,7.0,13.0,0.13337767801613207,4.336814046634032,4.56089896085971,4.738820972671836,4.656799134940108,5.029775521232286,4.795554912878084,4.700954759513911,4.565581782649431
50,circle_xy,False,16.25,0.02,60,10,True,812.0,0.6708600822765085,22.901711600308772,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3341031450781315,0.1967245615374787,-0.03192500735890089,0.14789596383425088,-0.7002184193290218,0.3452608886438671,-0.014601734465423021,0.2090795987109691,-0.19409987687805821,0.0746978467006677,-0.018109598261506748,0.040713847326375764,283.16420342681926,280.4780914421525,282.87160491782873,280.64478126858097,283.34078765647314,281.12975035431293,283.6823265628133,281.0039161936199,True,3.995680400461424,0.7291573770284655,-0.42897227356590667,0.24985428017002767,-0.03671667135621351,0.167894981526382,-0.6961291146581018,0.39458859418841036,-0.012981540771029879,0.2124093028406313,-0.25886833225476025,0.061201228362596095,-0.03344108246291328,0.05982421077339709,282.96790261193036,280.5530025317271,282.2785178711532,279.1112951805791,283.9057781417879,280.4558687450885,282.89011067129957,281.0844720125777,7.5,13.0,0.16105701287351587,6.154848135230933,6.446022947771336,6.592358155545499,6.597280248116813,7.000463486220698,6.753438265661268,6.441437582262543,6.414445874001364
51,circle_xy,False,16.25,0.02,60,10,True,812.0,0.7521259658540592,25.865777300146874,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3573828573727518,0.21370395290877475,-0.03544860964531503,0.15918038284870392,-0.7002826995044292,0.3780985813589705,-0.016568754991743467,0.21954179499356744,-0.20545244754810554,0.07393300629198064,-0.020235283307543008,0.04313850353539323,288.48876265013564,285.81223080867403,288.27606007147205,285.9553436345253,288.64096259667895,286.33258672103295,288.89820280379286,286.2241054141097,True,5.420717799919657,0.8270345640409781,-0.4864328027080037,0.2740693739658677,-0.04032750629854039,0.1813431608192168,-0.6951564363766336,0.4532690885602861,-0.01322809073095294,0.2262324665321684,-0.26788649181072266,0.06326187265201821,-0.0370376096669613,0.0621711365502203,289.84426272186226,287.52861591603335,289.9145130802537,286.27074804920125,290.68107675377354,287.8135190601481,290.6517174881971,288.4207527402193,8.0,13.0,0.19380360414443462,8.39711267515847,8.55128817871902,8.72723233915628,8.816802875454277,9.338813156085719,8.982208885829715,8.528215336977402,8.524466966151211
52,circle_xy,False,16.25,0.02,60,10,True,812.0,0.8403721618749397,17.588303800148424,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.23315865259561674,0.38150281925429447,0.039036620839258976,0.1703500727823247,-0.41100168899387207,0.7003712263158977,0.01806174614268559,0.2300883551334374,-0.2166288010724486,0.07318988674592224,-0.02245675500227508,0.045455529579868675,294.49727517502413,292.17909417921754,294.82322083365847,292.0870721460089,294.41050268243237,291.62651854664733,294.10975756971567,291.71871191209016,True,3.1664264007704332,0.9222489227921861,-0.3576906462674372,0.45080546218892525,0.04135889115964786,0.18539424312424038,-0.537222584380708,0.7172175098072735,0.01911517520525876,0.2404249803687627,-0.2760100278602537,0.10949363640951255,-0.03003189517371944,0.07265682464072898,303.693352971857,299.5737681167479,303.1069687524664,299.5837505327938,304.1429880031993,299.932151262561,299.7579311539047,300.99148238386977,8.5,13.0,0.2002458730465334,5.392609435585013,5.264457628052754,5.159579974393168,5.15552434300915,5.184889084232793,5.098601692782834,5.1580229348079065,5.377062509961709
53,circle_xy,False,16.25,0.02,60,10,True,812.0,0.9354337228817571,16.304062799201347,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4065801333477491,0.25517678336023875,-0.042922601313591734,0.1815958757367591,-0.4538147532435599,0.7004652531852702,0.019619459793441516,0.24084705473165405,-0.07288274864478997,0.2244651100001498,0.02502418964609491,0.047469717352304444,297.6966806126112,300.5758773168286,298.0453658501968,300.60847138559006,297.8615516903752,300.1880264902182,297.5138943738545,300.1170020845602,True,3.7566648996435106,1.080620982406855,-0.4710376151027855,0.43129923729644243,-0.035347056183260624,0.2098252269742011,-0.6478077755383436,0.7208057511371961,0.017489104593234033,0.26635644501768835,-0.10381347064959918,0.19982269141726186,0.043162837182512945,0.0634386601190797,307.019711891264,311.48728866366287,309.98580632041296,310.1690263571584,308.1086356129641,309.2315698221403,307.4440704468065,309.19179336193514,9.0,13.0,0.3827735246739769,13.948136985008956,14.334547596228004,14.20813823362524,14.926876265715338,14.583255653832756,14.850986105914702,14.435491864941179,14.35921248732012
54,circle_xy,False,16.25,0.02,60,10,True,812.0,1.0377386711408725,16.970625199668575,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.43179200275019125,0.28055661979962726,-0.04715221046398597,0.19322863618287558,-0.7005249694186332,0.49607497832330627,-0.02118753710752722,0.2516496777271599,-0.2290523288302348,0.07276211677619697,-0.02764612522648165,0.049499437099799905,306.2197699445599,303.4251719058279,305.99454680564236,303.5526467020325,306.28258795659053,303.8345420679848,306.5076005430497,303.78976525608357,True,3.1944965001312084,1.1841074646641057,-0.7109776000919593,0.3647294392883568,-0.0528573983355102,0.2299193649348899,-0.696474480513567,0.5501442877003051,-0.012475116355028203,0.26691347870982324,-0.2865192287808595,0.06987570176370239,-0.05405779832374718,0.06811043539304738,307.4824172746516,305.57085566729097,309.1630078780881,305.03881814570104,307.8546439414974,306.58046057730184,309.61420298929323,307.3606161557087,9.5,13.0,0.37189902781394385,17.69094638036906,17.39022013707919,18.38544568937677,18.21906953809947,18.71118836894205,18.278151325952756,18.157461610837682,17.49263316608087
55,circle_xy,False,17.5,0.02,60,10,True,874.0,0.3015571082758672,18.110761199786793,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.11331151436715856,0.19195913918875165,0.016033707018031737,0.0823513934281258,-0.22638841681788968,0.6107700721924696,0.0053803246473021595,0.13455600927110442,-0.08230886604423436,0.05084712922534654,-0.005382348117735469,0.017009447282042095,251.80202452441515,250.85311300491705,252.48657413775015,250.8880970041955,251.84172745457386,250.07087685496322,251.2707566824823,250.08391335670078,True,3.8184734005481005,0.3147678529499829,-0.15699708976852716,0.18472921128276734,0.01587400876241025,0.08799626402172854,-0.2526251385892896,0.6524249212133661,0.00500712193927046,0.1432017463955975,-0.09713461850647181,0.06607463636251365,-0.00677657012627621,0.029291931370640626,254.33426534575466,253.23401803350976,256.1359157021442,253.1407062361384,254.95780568514436,253.30503072092114,253.0888103637344,252.95098829968381,5.0,14.0,0.06466549301086741,1.576419912689626,1.3953300655836507,1.5742542761528528,1.3668600346772075,1.4653168157064747,1.4058602566783698,1.436806464112814,1.48869275656022
56,circle_xy,False,17.5,0.02,60,10,True,874.0,0.3482482157440332,17.24948710022727,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2148495508545497,0.12442287043467615,-0.017886492748605726,0.0910648900495384,-0.6678398988876235,0.22789415034962496,-0.006573771595173623,0.1473125817816795,-0.10206009047851494,0.06271210734522233,-0.006850154197197958,0.021135388754468788,257.4245087119707,255.41884915433772,256.9209825255354,255.44210215450428,257.394699177917,256.1205386393779,258.0053525194394,256.1498761611264,True,3.512239799310919,0.3534020517337581,-0.2202029308351786,0.14641437487704675,-0.01917745045539217,0.09577023592576459,-0.654777628387636,0.20158744259045083,-0.00741517358713574,0.14660188974934024,-0.17999580191050402,0.031290290349221365,-0.012271501038025398,0.03972403783653436,255.91319501980445,252.73326695955754,254.3647270708919,253.1487226521146,255.98414261914488,253.50088928214785,255.85655979563842,253.6240655774448,5.5,14.0,0.07070022283251284,1.6140470139614564,1.4870760573835504,1.5295380874145816,1.42826605827932,1.6999995801022452,1.4818342343273048,1.7368580641761977,1.4733176760751492
57,circle_xy,False,17.5,0.02,60,10,True,874.0,0.3973350249516395,20.082687099813484,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.13542616343582395,0.23460712947784337,0.019807564709547917,0.09981968624155112,-0.23139498682839263,0.7001759080218631,0.007645734820410802,0.15831849772972137,-0.12103531339557427,0.07058582398240598,-0.008507404291678695,0.02496944377379495,262.165176419543,260.679437819063,262.7151293845406,260.6410978193994,262.08890340962034,259.89939450186347,261.61697536238364,259.9992034489712,True,4.022292699373793,0.41562363073185177,-0.1752516660817632,0.2311320972833235,0.019601095776459125,0.1059665220942243,-0.23276181756254116,0.693344805247641,0.006386860152620755,0.1606273132451727,-0.1503879463249609,0.06844470614083047,-0.010367737370623863,0.03701658261931607,264.06961883727763,261.3537108222259,265.25101252969756,261.54471237053747,264.0925675699003,261.78906815937484,261.886974405709,261.3618333917903,6.0,14.0,0.07643275642338737,2.4585652009171857,2.1263476294580816,2.253649016264054,2.1190973484334643,2.1676960980205404,2.0088511369766566,2.1601119884152933,2.121144495212604
58,circle_xy,False,17.5,0.02,60,10,True,874.0,0.45121590387301913,21.19571149983676,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.25280192377434896,0.14632416896054296,-0.021806615165399137,0.10857178214858285,-0.2378547560814639,0.7000954006675932,0.008798261755482237,0.1685211288931044,-0.07069604003955914,0.1357134741336335,0.0100165702697048,0.02785922240014256,265.0403095469054,267.4588636058036,265.64303852090603,267.50592910334564,265.17244204882496,266.763573209849,264.6431161995454,266.6707071043703,True,7.075150599644985,0.47996175526194457,-0.29762094972336595,0.17568124068645602,-0.021320113949552605,0.11263816884477056,-0.2997497757232005,0.6939918448578792,0.009975524211498124,0.17037932271110925,-0.07822222724772161,0.14012932804054837,0.02457327913504752,0.037157472467220426,266.5243071151897,269.26133595951256,267.5666637489717,269.1500899628095,268.0574730062986,269.0395001238375,265.7902564442668,268.48921932923474,6.5,14.0,0.13021383812050424,2.015915009235756,1.8567787664176145,2.201434348637613,2.0328586450288375,2.1977213219197944,1.9920732517400157,2.194978254718942,1.9802171013936594
59,circle_xy,False,17.5,0.02,60,10,True,874.0,0.5101964232471492,19.065748999943025,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1570962257892029,0.271179853998178,0.02400494846910594,0.11763143098419206,-0.7000840698029334,0.2669974746777567,-0.010149373716917424,0.17898402106818226,-0.0705638827929071,0.15107388223619456,0.011662885761232583,0.03093408188141336,270.3728501945974,272.13018123952463,269.8744836499739,272.01551022127524,270.2173285613882,272.7582792913747,270.80318918759605,272.8297960898232,True,4.424628599488642,0.5166364572362502,-0.22564777991886145,0.2999875507202554,0.022475869178294767,0.1190280722663288,-0.6999079232316242,0.2574086982999791,-0.007394423562398692,0.17896787432281705,-0.09798684027029064,0.058777333617607855,0.02347591793530308,0.026189961657445,269.47913055321686,269.138813260252,268.13644792617566,268.6045713587907,269.3558008499826,269.89524851069797,269.3660825264748,270.02200484566015,7.0,14.0,0.15279365555436736,3.698455827403522,3.5026094980444626,3.6209603442255767,3.3298119450170685,3.6544893771125713,3.5875536232531458,3.7614331611685796,3.686736185066447
60,circle_xy,False,17.5,0.02,60,10,True,874.0,0.5718420296618334,17.79530120117124,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2893873524867019,0.167832379310973,-0.026402217695902515,0.12692279673873152,-0.2955702132327956,0.7001577973581035,0.0115273445332747,0.1887836409920688,-0.07013665777279339,0.16525527855236932,0.013408186129061396,0.03375540722612451,275.0927233676662,277.69716086512904,275.64265051487337,277.77374581877274,275.2504768939271,277.10598834094077,274.7820951018347,277.00169049396493,True,4.275701800186653,0.6173976747203059,-0.33736599709834947,0.268108047952052,-0.025355723762948226,0.13478627280421152,-0.39050026537630983,0.7024488285257657,0.012919813652568767,0.19359807665809378,-0.08505604976258192,0.14777122169272652,0.032213904483232456,0.04170090629193585,279.7415974240454,282.7489699668908,281.31138496115716,282.4397318389818,281.08445872901524,282.18265685911484,278.6928187414575,281.68846126677926,7.5,14.0,0.15935833326119753,3.5523708820407105,3.4440400317786986,3.924575236327731,3.656560450808675,3.9417153993684204,3.6899085446287687,3.93745485049226,3.5647722050889805
61,circle_xy,False,17.5,0.02,60,10,True,874.0,0.6374770936544415,17.22731410106644,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1787799100189355,0.3082277156474796,0.029059921821082114,0.1365462139827908,-0.32378093001275055,0.7002241304684242,0.013039563285528986,0.198223901729318,-0.17668087596887466,0.06919001533514314,-0.015098940518793678,0.03609029332562011,282.3344818107486,280.34632984806984,282.72054509276813,280.252183156504,282.20226899939564,279.6818865892499,281.8424097060257,279.81636398327964,True,4.48960849957075,0.6846037765444718,-0.22171202421456954,0.3489087561846843,0.02977705307762114,0.14426345001804836,-0.388262684724691,0.7105238392360276,0.012055138876501191,0.20273812298930285,-0.24464240264740322,0.053651113503798656,-0.02142086624297673,0.053613355650558,287.67019543972094,284.2550906531788,288.0369887922107,284.16480593254437,288.54841119188694,284.4248350307741,285.01551965440916,284.2032016844721,8.0,14.0,0.12947349236113959,4.09848491246529,3.6810509037860943,3.7515496041175824,3.689644553986273,3.7684012979994397,3.4527366585355725,3.7484318716947738,3.655162578002794
62,circle_xy,False,17.5,0.02,60,10,True,874.0,0.7087432474851725,19.60932949965354,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.32786089319462514,0.19081416645637372,-0.03204080609091666,0.1465499891824787,-0.700231694003897,0.35355760944391795,-0.014794277653281335,0.2076634986269257,-0.18638714079780497,0.06852029528823032,-0.016795793935518392,0.038198695787019885,287.2484233470713,284.7339909527171,286.9847634620807,284.8528161310525,287.3652266889821,285.27613381381207,287.6719737591279,285.1929418855984,True,4.5453221997013316,0.7749102479595305,-0.4668639252502702,0.2728337231458919,-0.03579009984239447,0.16783744104375833,-0.6938981724445461,0.3782944813499946,-0.013061250992484523,0.21061519123517394,-0.2526286802856326,0.05629891674719118,-0.031793606106454805,0.058449113082701676,287.7253899173846,285.8246008699398,287.41105209624726,284.61506597679,288.625353001444,285.6928214666515,288.4129554832262,286.2179801933953,8.5,14.0,0.1785333498437026,7.352449222214773,7.5156108211164545,7.715066971773353,7.713693965694766,8.204811511497486,7.920025031005544,7.616166610867068,7.514931311414806
63,circle_xy,False,17.5,0.02,60,10,True,874.0,0.7857065881368559,19.73789140000008,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.34854441685849574,0.2055636646483388,-0.035200182529390604,0.15660006234645676,-0.7003239305753385,0.3850932844911747,-0.016559701186448162,0.21705551450701643,-0.19469299906132564,0.06780722774151055,-0.01859548687482501,0.04022081969438417,292.4053535509691,289.8907129625865,292.16681531112346,289.96091427272916,292.4682500004379,290.32027535404035,292.75561282891846,290.25288726738256,True,4.409852000128012,0.8652498221419297,-0.514185439842394,0.29835312138933967,-0.038716763478735226,0.1794894227833839,-0.6937181833984699,0.4211067495408707,-0.013449518920355997,0.22216104669860362,-0.26018670469063354,0.057736856537496294,-0.03602066183668641,0.0598306386028265,293.7101371384166,292.00131832215595,294.3249187142841,291.3599003256565,294.42175185854205,292.2189509717955,295.42240134583875,292.85156868197356,9.0,14.0,0.20909411091366592,9.401894613102455,9.431210682685764,9.656144161856904,9.716122060604398,10.338068713051516,9.948798131968918,9.55176899694416,9.439087014341128
64,circle_xy,False,17.5,0.02,60,10,True,874.0,0.8669917668601599,21.039093999075703,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.22309667361007243,0.3697075280568798,0.03823831158579644,0.16639426857600984,-0.4121514434879146,0.7003808903232962,0.017726940992703933,0.2260472294381499,-0.20133909194208874,0.06764293385307489,-0.0201615587683434,0.04178325840366393,297.83687120223493,295.7185029714786,298.17014380687243,295.64425753580235,297.79305700916177,295.19804556979466,297.4715707857452,295.28544464811466,True,4.40213439904619,0.9387242120881092,-0.3049679581351337,0.45484063912009326,0.04002091076932418,0.1764026005160769,-0.5136382722786189,0.7199452735215142,0.018727797781729675,0.23389155293384237,-0.24754021972829393,0.09411574503654035,-0.02883605876396517,0.06531802145097215,308.3698494217858,304.9286272672917,308.63134807418646,305.11156078092694,308.95557260485833,305.3355073501126,305.0299179885608,306.5386527269906,9.5,14.0,0.17616076846052398,5.081167522068644,4.700732879809819,4.836550051699804,4.895350888671785,4.785168715042382,4.677947835008283,4.824607708544299,4.865227023203114
1,circle_xz,False,15.0,0.02,60,10,True,749.0,1.28812206485255,17.73390020057559,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-3.5619920565481306e-07,3.344707896338299e-07,6.055975344485817e-09,9.450832448027591e-08,-0.699999997853918,0.7001143932544641,0.01532144092187246,0.42018915774213134,-3.4876879128524255e-07,5.0116650510720956e-08,-3.9635447103921384e-08,9.615838748781388e-08,294.7110191043923,294.5977627886009,294.55668474852183,294.59773587425803,294.7110273131873,294.8605056549516,294.93073008041705,294.86049113549086,True,3.3078633005497977,1.2829096419189159,-0.5535656923067876,0.6800114911871089,-0.02339976997669939,0.18783528098640315,-0.721149257709747,0.7032477218234934,0.014245504234411054,0.4028269461019474,-0.32166056761547823,0.8159969813245032,0.05195740520065515,0.18183215332946273,302.16982319480445,303.7217608115524,302.92020048279096,304.85377936519376,304.0507195672717,304.0734429374344,303.4137461082636,305.80539396996784,3.0,5.0,0.4254807253931287,10.657395446554142,10.853776614032604,11.132100120386893,11.543033945561467,10.392025096142563,10.795650402799385,9.741908610249135,10.368089463426635
2,circle_xz,False,15.0,0.02,60,10,True,749.0,1.9792746306914752,18.83030980080366,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.000692854065940766,0.00899164950519916,0.00028645418561614925,0.001378876036355136,-0.7000971468979597,0.7000197528289616,0.015680113291398935,0.46733909956338077,-0.004091790380009317,0.00026716702444326714,-0.00018342439818587515,0.0007216433829063747,327.63185095972824,327.9148850237386,328.3241432802545,327.91549756860235,327.6327374735345,328.8326040367213,329.96611538471797,328.8321721942479,True,3.989210500731133,3.4587043328873337,-0.6561356770661684,0.7226674028610136,0.08107618980455188,0.3335877422117022,-0.7005961488356597,0.7311279152695537,0.007892763446882844,0.4801044415738224,-0.7681757001728184,0.8890454552296009,0.08617439405840151,0.33879321030690357,329.5682350262363,337.670635051617,333.4391697060306,335.1924677821224,330.3780037645749,339.2917340921556,332.54587404148134,338.2140712779676,4.0,5.0,2.6054518117856365,30.341907673698763,33.17229901626151,28.894108148229826,32.418699055217495,30.183942874641033,31.386681392793125,27.294351489831136,30.57459516012397
